column,vif,bare_name,base_concept,group,asset,stage,window_s,market_scope
net_cancel_pressure_fut_2bps_60s_btc,5791.7264,net_cancel_pressure_fut_2bps_60s,net_cancel_pressure_2bps,Pressure,btc,S3,60.0,Futures
liq_concentration_spot_struct50_300s_btc,5783.5466,liq_concentration_spot_struct50_300s,liq_concentration_struct50,Bookshape,btc,S3,,Spot
d1_pull_rate_spot_5bps_5s_btc,5779.404,d1_pull_rate_spot_5bps_5s,d1_pull_rate_5bps,Dynamics,btc,S2,5.0,Spot
pull_rate_spot_10bps_5s_btc,5774.2752,pull_rate_spot_10bps_5s,pull_rate_10bps,Liquidity Events,btc,S1,5.0,Spot
net_pressure_persist_spot_5bps_300s_btc,5756.2391,net_pressure_persist_spot_5bps_300s,net_pressure_persist_5bps,Dynamics,btc,S3,300.0,Spot
net_pressure_flip_rate_spot_5bps_300s_btc,5756.2391,net_pressure_flip_rate_spot_5bps_300s,net_pressure_flip_rate_5bps,Dynamics,btc,S3,300.0,Spot
net_cancel_pressure_spot_5bps_1s_btc,5729.6058,net_cancel_pressure_spot_5bps_1s,net_cancel_pressure_5bps,Pressure,btc,S2,1.0,Spot
net_cancel_spot_5bps_1s_btc,5729.6058,net_cancel_spot_5bps_1s,net_cancel_5bps,Pressure,btc,S3,1.0,Spot
pull_rate_fut_5bps_60s_btc,5722.7551,pull_rate_fut_5bps_60s,pull_rate_5bps,Liquidity Events,btc,S1,60.0,Futures
d2_pull_rate_spot_10bps_5s_btc,5693.3638,d2_pull_rate_spot_10bps_5s,d2_pull_rate_10bps,Dynamics,btc,S2,5.0,Spot
liq_concentration_bid_spot_struct50_900s_btc,5692.5888,liq_concentration_bid_spot_struct50_900s,liq_concentration_bid_struct50,Bookshape,btc,S2,900.0,Spot
median_pull_rate_spot_2bps_5s_btc,5681.7914,median_pull_rate_spot_2bps_5s,median_pull_rate_2bps,Dynamics,btc,S2,5.0,Spot
liq_imb_div_fut_minus_spot_struct50_60s_btc,5668.7364,liq_imb_div_fut_minus_spot_struct50_60s,liq_imb_div_minus_struct50,Cross-Market,btc,S2,60.0,Futures
mad_pull_rate_fut_1bps_60s_btc,5667.5669,mad_pull_rate_fut_1bps_60s,mad_pull_rate_1bps,Dynamics,btc,S2,60.0,Futures
liq_concentration_fut_struct50_900s_btc,5660.0829,liq_concentration_fut_struct50_900s,liq_concentration_struct50,Bookshape,btc,S3,,Futures
liq_imb_spot_struct50_300s_btc,5659.2756,liq_imb_spot_struct50_300s,liq_imb_struct50,Imbalance,btc,S1,300.0,Spot
lwp_mid_5bps_fut_300s_btc,5657.1238,lwp_mid_5bps_fut_300s,lwp_mid_5bps,Price,btc,S1,300.0,Futures
liq_imb_spot_struct50_60s_btc,5656.8215,liq_imb_spot_struct50_60s,liq_imb_struct50,Imbalance,btc,S1,60.0,Spot
lwp_mid_5bps_fut_900s_btc,5651.244,lwp_mid_5bps_fut_900s,lwp_mid_5bps,Price,btc,S1,900.0,Futures
queue_pressure_ratio_fut_1bps_15s_btc,5650.0674,queue_pressure_ratio_fut_1bps_15s,queue_pressure_ratio_1bps,Pressure,btc,S2,15.0,Futures
queue_pressure_fut_1bps_15s_btc,5650.0674,queue_pressure_fut_1bps_15s,queue_pressure_1bps,Pressure,btc,S2,15.0,Futures
liq_imb_fut_struct100_900s_btc,5631.8872,liq_imb_fut_struct100_900s,liq_imb_struct100,Imbalance,btc,S1,900.0,Futures
median_pull_rate_spot_5bps_60s_btc,5625.8413,median_pull_rate_spot_5bps_60s,median_pull_rate_5bps,Dynamics,btc,S2,60.0,Spot
net_cancel_fut_5bps_60s_btc,5613.9981,net_cancel_fut_5bps_60s,net_cancel_5bps,Pressure,btc,S4,60.0,Futures
net_cancel_pressure_fut_5bps_60s_btc,5613.992,net_cancel_pressure_fut_5bps_60s,net_cancel_pressure_5bps,Pressure,btc,S3,60.0,Futures
net_pressure_flip_rate_fut_10bps_300s_btc,5606.7573,net_pressure_flip_rate_fut_10bps_300s,net_pressure_flip_rate_10bps,Dynamics,btc,S3,300.0,Futures
net_pressure_persist_fut_10bps_300s_btc,5606.7573,net_pressure_persist_fut_10bps_300s,net_pressure_persist_10bps,Dynamics,btc,S3,300.0,Futures
liq_concentration_ask_spot_struct50_300s_btc,5606.078,liq_concentration_ask_spot_struct50_300s,liq_concentration_ask_struct50,Bookshape,btc,S2,300.0,Spot
mad_pull_rate_spot_1bps_5s_btc,5593.2421,mad_pull_rate_spot_1bps_5s,mad_pull_rate_1bps,Dynamics,btc,S2,5.0,Spot
d2_pull_rate_spot_5bps_5s_btc,5571.8967,d2_pull_rate_spot_5bps_5s,d2_pull_rate_5bps,Dynamics,btc,S2,5.0,Spot
liq_imb_div_fut_minus_spot_struct100_300s_btc,5565.4567,liq_imb_div_fut_minus_spot_struct100_300s,liq_imb_div_minus_struct100,Cross-Market,btc,S2,300.0,Futures
median_pull_rate_spot_10bps_5s_btc,5559.0971,median_pull_rate_spot_10bps_5s,median_pull_rate_10bps,Dynamics,btc,S2,5.0,Spot
queue_pressure_fut_1bps_60s_btc,5557.2966,queue_pressure_fut_1bps_60s,queue_pressure_1bps,Pressure,btc,S2,60.0,Futures
queue_pressure_ratio_fut_1bps_60s_btc,5557.2966,queue_pressure_ratio_fut_1bps_60s,queue_pressure_ratio_1bps,Pressure,btc,S2,60.0,Futures
notional_fut_1s_btc,5557.1455,notional_fut_1s,notional,Activity,btc,S0,,Futures
d1_pull_rate_fut_2bps_5s_btc,5552.5696,d1_pull_rate_fut_2bps_5s,d1_pull_rate_2bps,Dynamics,btc,S2,5.0,Futures
liq_imb_fut_struct100_60s_btc,5552.0796,liq_imb_fut_struct100_60s,liq_imb_struct100,Imbalance,btc,S1,60.0,Futures
depth_gradient_div_fut_minus_spot_struct50_900s_btc,5551.5734,depth_gradient_div_fut_minus_spot_struct50_900s,depth_gradient_div_minus_struct50,Cross-Market,btc,S4,,Spot|Futures
volume_fut_1s_btc,5551.1921,volume_fut_1s,volume,Activity,btc,S0,,Futures
net_pressure_flip_rate_spot_10bps_300s_btc,5543.5467,net_pressure_flip_rate_spot_10bps_300s,net_pressure_flip_rate_10bps,Dynamics,btc,S3,300.0,Spot
net_pressure_persist_spot_10bps_300s_btc,5543.5467,net_pressure_persist_spot_10bps_300s,net_pressure_persist_10bps,Dynamics,btc,S3,300.0,Spot
mad_pull_rate_spot_5bps_5s_btc,5518.2626,mad_pull_rate_spot_5bps_5s,mad_pull_rate_5bps,Dynamics,btc,S2,5.0,Spot
liq_imb_div_fut_minus_spot_struct100_900s_btc,5517.458,liq_imb_div_fut_minus_spot_struct100_900s,liq_imb_div_minus_struct100,Cross-Market,btc,S2,900.0,Futures
net_cancel_spot_2bps_15s_btc,5510.833,net_cancel_spot_2bps_15s,net_cancel_2bps,Pressure,btc,S4,15.0,Spot
net_cancel_pressure_spot_2bps_15s_btc,5510.7609,net_cancel_pressure_spot_2bps_15s,net_cancel_pressure_2bps,Pressure,btc,S3,15.0,Spot
liq_imb_spot_struct100_300s_btc,5506.0899,liq_imb_spot_struct100_300s,liq_imb_struct100,Imbalance,btc,S1,300.0,Spot
mad_pull_rate_spot_1bps_60s_btc,5498.3423,mad_pull_rate_spot_1bps_60s,mad_pull_rate_1bps,Dynamics,btc,S2,60.0,Spot
pull_rate_spot_1bps_5s_btc,5483.1025,pull_rate_spot_1bps_5s,pull_rate_1bps,Liquidity Events,btc,S1,5.0,Spot
liq_sum_spot_10bps_1s_btc,5482.9968,liq_sum_spot_10bps_1s,liq_sum_10bps,Bookshape,btc,S1,,Spot
median_pull_rate_spot_10bps_60s_btc,5476.9179,median_pull_rate_spot_10bps_60s,median_pull_rate_10bps,Dynamics,btc,S2,60.0,Spot
liq_concentration_ask_spot_struct50_900s_btc,5450.4523,liq_concentration_ask_spot_struct50_900s,liq_concentration_ask_struct50,Bookshape,btc,S2,900.0,Spot
mad_pull_rate_spot_10bps_5s_btc,5421.0234,mad_pull_rate_spot_10bps_5s,mad_pull_rate_10bps,Dynamics,btc,S2,5.0,Spot
median_pull_rate_fut_1bps_60s_btc,5418.3704,median_pull_rate_fut_1bps_60s,median_pull_rate_1bps,Dynamics,btc,S2,60.0,Futures
pull_rate_spot_5bps_5s_btc,5402.5407,pull_rate_spot_5bps_5s,pull_rate_5bps,Liquidity Events,btc,S1,5.0,Spot
liq_imb_div_fut_minus_spot_struct50_300s_btc,5388.5605,liq_imb_div_fut_minus_spot_struct50_300s,liq_imb_div_minus_struct50,Cross-Market,btc,S2,300.0,Futures
liq_imb_div_fut_minus_spot_struct100_60s_btc,5370.4416,liq_imb_div_fut_minus_spot_struct100_60s,liq_imb_div_minus_struct100,Cross-Market,btc,S2,60.0,Futures
liq_imb_fut_struct50_300s_btc,5369.2698,liq_imb_fut_struct50_300s,liq_imb_struct50,Imbalance,btc,S1,300.0,Futures
depth_gradient_bid_fut_struct100_1s_btc,5352.556,depth_gradient_bid_fut_struct100_1s,depth_gradient_bid_struct100,Bookshape,btc,S1,,Futures
notional_spot_1s_btc,5346.75,notional_spot_1s,notional,Activity,btc,S0,,Spot
liq_imb_spot_struct100_60s_btc,5337.7088,liq_imb_spot_struct100_60s,liq_imb_struct100,Imbalance,btc,S1,60.0,Spot
d1_pull_rate_spot_2bps_5s_btc,5329.0827,d1_pull_rate_spot_2bps_5s,d1_pull_rate_2bps,Dynamics,btc,S2,5.0,Spot
depth_gradient_div_fut_minus_spot_struct50_1s_btc,5318.0359,depth_gradient_div_fut_minus_spot_struct50_1s,depth_gradient_div_minus_struct50,Cross-Market,btc,S3,,Futures
volume_spot_1s_btc,5303.0781,volume_spot_1s,volume,Activity,btc,S0,,Spot
ca_basis_vwap_sf_spread_1s_btceth,5300.3147,ca_basis_vwap_sf_spread_1s,ca_basis_vwap_sf_spread,Cross-Asset,btceth,S6,,Cross-Asset
net_add_spot_10bps_1s_btc,5291.7106,net_add_spot_10bps_1s,net_add_10bps,Pressure,btc,S3,1.0,Spot
net_add_pressure_spot_10bps_1s_btc,5291.7106,net_add_pressure_spot_10bps_1s,net_add_pressure_10bps,Pressure,btc,S2,1.0,Spot
net_cancel_spot_2bps_60s_btc,5283.011,net_cancel_spot_2bps_60s,net_cancel_2bps,Pressure,btc,S4,60.0,Spot
net_cancel_pressure_spot_2bps_60s_btc,5280.0583,net_cancel_pressure_spot_2bps_60s,net_cancel_pressure_2bps,Pressure,btc,S3,60.0,Spot
median_pull_rate_fut_2bps_5s_btc,5278.7588,median_pull_rate_fut_2bps_5s,median_pull_rate_2bps,Dynamics,btc,S2,5.0,Futures
d2_pull_rate_fut_5bps_5s_btc,5271.7634,d2_pull_rate_fut_5bps_5s,d2_pull_rate_5bps,Dynamics,btc,S2,5.0,Futures
net_cancel_pressure_spot_10bps_1s_btc,5254.9294,net_cancel_pressure_spot_10bps_1s,net_cancel_pressure_10bps,Pressure,btc,S2,1.0,Spot
net_cancel_spot_10bps_1s_btc,5254.9294,net_cancel_spot_10bps_1s,net_cancel_10bps,Pressure,btc,S3,1.0,Spot
mad_pull_rate_fut_5bps_5s_btc,5231.3572,mad_pull_rate_fut_5bps_5s,mad_pull_rate_5bps,Dynamics,btc,S2,5.0,Futures
d1_pull_rate_spot_1bps_5s_btc,5225.8007,d1_pull_rate_spot_1bps_5s,d1_pull_rate_1bps,Dynamics,btc,S2,5.0,Spot
queue_pressure_spot_1bps_5s_btc,5208.9919,queue_pressure_spot_1bps_5s,queue_pressure_1bps,Pressure,btc,S1,5.0,Spot
queue_imb_spot_1bps_5s_btc,5208.9919,queue_imb_spot_1bps_5s,queue_imb_1bps,Pressure,btc,S2,5.0,Spot
median_pull_rate_spot_5bps_5s_btc,5161.4909,median_pull_rate_spot_5bps_5s,median_pull_rate_5bps,Dynamics,btc,S2,5.0,Spot
d2_pull_rate_fut_10bps_5s_btc,5161.4668,d2_pull_rate_fut_10bps_5s,d2_pull_rate_10bps,Dynamics,btc,S2,5.0,Futures
l2_update_count_spot_5bps_1s_btc,5161.3168,l2_update_count_spot_5bps_1s,l2_update_count_5bps,Activity,btc,S1,,Spot
queue_pressure_spot_5bps_1s_btc,5147.6802,queue_pressure_spot_5bps_1s,queue_pressure_5bps,Pressure,btc,S1,,Spot
queue_imb_spot_5bps_1s_btc,5147.6802,queue_imb_spot_5bps_1s,queue_imb_5bps,Pressure,btc,S1,,Spot
median_pull_rate_spot_1bps_60s_btc,5142.9486,median_pull_rate_spot_1bps_60s,median_pull_rate_1bps,Dynamics,btc,S2,60.0,Spot
taker_buy_notional_fut_1s_btc,5133.1462,taker_buy_notional_fut_1s,taker_buy_notional,Aggression,btc,S0,,Futures
mad_pull_rate_spot_2bps_5s_btc,5130.8973,mad_pull_rate_spot_2bps_5s,mad_pull_rate_2bps,Dynamics,btc,S2,5.0,Spot
liq_imb_div_fut_minus_spot_struct50_1s_btc,5125.7499,liq_imb_div_fut_minus_spot_struct50_1s,liq_imb_div_minus_struct50,Cross-Market,btc,S1,,Futures
net_cancel_pressure_fut_5bps_15s_btc,5121.5385,net_cancel_pressure_fut_5bps_15s,net_cancel_pressure_5bps,Pressure,btc,S3,15.0,Futures
net_cancel_fut_5bps_15s_btc,5121.5384,net_cancel_fut_5bps_15s,net_cancel_5bps,Pressure,btc,S4,15.0,Futures
queue_pressure_fut_5bps_1s_btc,5118.3834,queue_pressure_fut_5bps_1s,queue_pressure_5bps,Pressure,btc,S1,,Futures
queue_imb_fut_5bps_1s_btc,5118.3834,queue_imb_fut_5bps_1s,queue_imb_5bps,Pressure,btc,S1,,Futures
taker_sell_notional_spot_1s_btc,5114.5223,taker_sell_notional_spot_1s,taker_sell_notional,Aggression,btc,S0,,Spot
lwp_mid_10bps_spot_60s_btc,5113.5473,lwp_mid_10bps_spot_60s,lwp_mid_10bps,Price,btc,S1,60.0,Spot
liq_imb_spot_struct100_900s_btc,5106.0209,liq_imb_spot_struct100_900s,liq_imb_struct100,Imbalance,btc,S1,900.0,Spot
queue_imb_fut_1bps_1s_btc,5100.2581,queue_imb_fut_1bps_1s,queue_imb_1bps,Pressure,btc,S1,,Futures
queue_pressure_fut_1bps_1s_btc,5100.2581,queue_pressure_fut_1bps_1s,queue_pressure_1bps,Pressure,btc,S1,,Futures
queue_pressure_div_fut_minus_spot_1bps_15s_btc,5097.3904,queue_pressure_div_fut_minus_spot_1bps_15s,queue_pressure_div_minus_1bps,Cross-Market,btc,S3,,Futures
taker_sell_vol_spot_1s_btc,5084.8133,taker_sell_vol_spot_1s,taker_sell_vol,Aggression,btc,S0,,Spot
median_pull_rate_fut_5bps_5s_btc,5082.4517,median_pull_rate_fut_5bps_5s,median_pull_rate_5bps,Dynamics,btc,S2,5.0,Futures
queue_pressure_fut_2bps_1s_btc,5081.6928,queue_pressure_fut_2bps_1s,queue_pressure_2bps,Pressure,btc,S1,,Futures
queue_imb_fut_2bps_1s_btc,5081.6928,queue_imb_fut_2bps_1s,queue_imb_2bps,Pressure,btc,S1,,Futures
ca_add_minus_cancel_spot_5bps_spread_15s_btceth,5080.5355,ca_add_minus_cancel_spot_5bps_spread_15s,ca_add_minus_cancel_5bps_spread,Cross-Asset,btceth,S6,,Cross-Asset
taker_buy_vol_fut_1s_btc,5080.1816,taker_buy_vol_fut_1s,taker_buy_vol,Aggression,btc,S0,,Futures
queue_pressure_spot_2bps_1s_btc,5077.529,queue_pressure_spot_2bps_1s,queue_pressure_2bps,Pressure,btc,S1,,Spot
queue_imb_spot_2bps_1s_btc,5077.529,queue_imb_spot_2bps_1s,queue_imb_2bps,Pressure,btc,S1,,Spot
net_pressure_flip_rate_spot_10bps_60s_btc,5074.4589,net_pressure_flip_rate_spot_10bps_60s,net_pressure_flip_rate_10bps,Dynamics,btc,S4,60.0,Spot
net_pressure_persist_spot_10bps_60s_btc,5074.4589,net_pressure_persist_spot_10bps_60s,net_pressure_persist_10bps,Dynamics,btc,S4,60.0,Spot
queue_imb_fut_1bps_5s_btc,5070.3555,queue_imb_fut_1bps_5s,queue_imb_1bps,Pressure,btc,S2,5.0,Futures
queue_pressure_fut_1bps_5s_btc,5070.3555,queue_pressure_fut_1bps_5s,queue_pressure_1bps,Pressure,btc,S1,5.0,Futures
pull_rate_fut_10bps_60s_btc,5065.6732,pull_rate_fut_10bps_60s,pull_rate_10bps,Liquidity Events,btc,S1,60.0,Futures
net_cancel_spot_5bps_60s_btc,5064.7081,net_cancel_spot_5bps_60s,net_cancel_5bps,Pressure,btc,S4,60.0,Spot
net_cancel_pressure_spot_5bps_60s_btc,5064.636,net_cancel_pressure_spot_5bps_60s,net_cancel_pressure_5bps,Pressure,btc,S3,60.0,Spot
queue_imb_spot_1bps_1s_btc,5057.8973,queue_imb_spot_1bps_1s,queue_imb_1bps,Pressure,btc,S1,,Spot
queue_pressure_spot_1bps_1s_btc,5057.8973,queue_pressure_spot_1bps_1s,queue_pressure_1bps,Pressure,btc,S1,,Spot
net_pressure_flip_rate_spot_5bps_60s_btc,5055.5247,net_pressure_flip_rate_spot_5bps_60s,net_pressure_flip_rate_5bps,Dynamics,btc,S4,60.0,Spot
net_pressure_persist_spot_5bps_60s_btc,5055.5247,net_pressure_persist_spot_5bps_60s,net_pressure_persist_5bps,Dynamics,btc,S4,60.0,Spot
median_pull_rate_fut_5bps_60s_btc,5036.7613,median_pull_rate_fut_5bps_60s,median_pull_rate_5bps,Dynamics,btc,S2,60.0,Futures
net_pressure_flip_rate_fut_5bps_60s_btc,5033.7676,net_pressure_flip_rate_fut_5bps_60s,net_pressure_flip_rate_5bps,Dynamics,btc,S4,60.0,Futures
net_pressure_persist_fut_5bps_60s_btc,5033.7676,net_pressure_persist_fut_5bps_60s,net_pressure_persist_5bps,Dynamics,btc,S4,60.0,Futures
depth_gradient_ask_fut_struct100_1s_btc,5032.8973,depth_gradient_ask_fut_struct100_1s,depth_gradient_ask_struct100,Bookshape,btc,S1,,Futures
net_pressure_flip_rate_fut_10bps_60s_btc,5028.8342,net_pressure_flip_rate_fut_10bps_60s,net_pressure_flip_rate_10bps,Dynamics,btc,S4,60.0,Futures
net_pressure_persist_fut_10bps_60s_btc,5028.8342,net_pressure_persist_fut_10bps_60s,net_pressure_persist_10bps,Dynamics,btc,S4,60.0,Futures
net_pressure_spot_5bps_5s_btc,5027.6494,net_pressure_spot_5bps_5s,net_pressure_5bps,Pressure,btc,S3,5.0,Spot
net_add_spot_5bps_5s_btc,5027.6494,net_add_spot_5bps_5s,net_add_5bps,Pressure,btc,S4,5.0,Spot
net_add_spot_10bps_5s_btc,5026.3572,net_add_spot_10bps_5s,net_add_10bps,Pressure,btc,S4,5.0,Spot
net_pressure_spot_10bps_5s_btc,5026.3572,net_pressure_spot_10bps_5s,net_pressure_10bps,Pressure,btc,S3,5.0,Spot
net_cancel_spot_5bps_15s_btc,5023.7879,net_cancel_spot_5bps_15s,net_cancel_5bps,Pressure,btc,S4,15.0,Spot
net_cancel_pressure_spot_5bps_15s_btc,5023.7876,net_cancel_pressure_spot_5bps_15s,net_cancel_pressure_5bps,Pressure,btc,S3,15.0,Spot
net_add_fut_10bps_5s_btc,5020.9406,net_add_fut_10bps_5s,net_add_10bps,Pressure,btc,S4,5.0,Futures
net_pressure_fut_10bps_5s_btc,5020.9406,net_pressure_fut_10bps_5s,net_pressure_10bps,Pressure,btc,S3,5.0,Futures
net_pressure_fut_5bps_5s_btc,5018.1977,net_pressure_fut_5bps_5s,net_pressure_5bps,Pressure,btc,S3,5.0,Futures
net_add_fut_5bps_5s_btc,5018.1977,net_add_fut_5bps_5s,net_add_5bps,Pressure,btc,S4,5.0,Futures
net_add_robust_z_spot_10bps_60s_btc,5016.7588,net_add_robust_z_spot_10bps_60s,net_add_robust_z_10bps,Pressure,btc,S5,60.0,Spot
net_pressure_robust_z_spot_10bps_60s_btc,5016.7588,net_pressure_robust_z_spot_10bps_60s,net_pressure_robust_z_10bps,Pressure,btc,S4,60.0,Spot
net_pressure_spot_2bps_5s_btc,5016.7121,net_pressure_spot_2bps_5s,net_pressure_2bps,Pressure,btc,S3,5.0,Spot
net_add_spot_2bps_5s_btc,5016.7121,net_add_spot_2bps_5s,net_add_2bps,Pressure,btc,S4,5.0,Spot
net_pressure_robust_z_spot_5bps_60s_btc,5015.5479,net_pressure_robust_z_spot_5bps_60s,net_pressure_robust_z_5bps,Pressure,btc,S4,60.0,Spot
net_add_robust_z_spot_5bps_60s_btc,5015.5479,net_add_robust_z_spot_5bps_60s,net_add_robust_z_5bps,Pressure,btc,S5,60.0,Spot
book_asymmetry_div_fut_minus_spot_struct100_300s_btc,5015.3985,book_asymmetry_div_fut_minus_spot_struct100_300s,book_asymmetry_div_minus_struct100,Cross-Market,btc,S3,,Futures
ca_net_pressure_spot_5bps_spread_60s_btceth,5012.0145,ca_net_pressure_spot_5bps_spread_60s,ca_net_pressure_5bps_spread,Cross-Asset,btceth,S6,,Cross-Asset
ca_net_add_spot_5bps_spread_60s_btceth,5012.0145,ca_net_add_spot_5bps_spread_60s,ca_net_add_5bps_spread,Cross-Asset,btceth,S6,,Cross-Asset
net_pressure_fut_2bps_5s_btc,5011.6936,net_pressure_fut_2bps_5s,net_pressure_2bps,Pressure,btc,S3,5.0,Futures
net_add_fut_2bps_5s_btc,5011.6936,net_add_fut_2bps_5s,net_add_2bps,Pressure,btc,S4,5.0,Futures
d2_pull_rate_fut_2bps_5s_btc,5008.4576,d2_pull_rate_fut_2bps_5s,d2_pull_rate_2bps,Dynamics,btc,S2,5.0,Futures
net_add_robust_z_fut_10bps_60s_btc,5006.2389,net_add_robust_z_fut_10bps_60s,net_add_robust_z_10bps,Pressure,btc,S5,60.0,Futures
net_pressure_robust_z_fut_10bps_60s_btc,5006.2389,net_pressure_robust_z_fut_10bps_60s,net_pressure_robust_z_10bps,Pressure,btc,S4,60.0,Futures
taker_sell_vol_fut_1s_btc,5004.5794,taker_sell_vol_fut_1s,taker_sell_vol,Aggression,btc,S0,,Futures
net_pressure_robust_z_fut_5bps_60s_btc,5004.2704,net_pressure_robust_z_fut_5bps_60s,net_pressure_robust_z_5bps,Pressure,btc,S4,60.0,Futures
net_add_robust_z_fut_5bps_60s_btc,5004.2704,net_add_robust_z_fut_5bps_60s,net_add_robust_z_5bps,Pressure,btc,S5,60.0,Futures
refill_vs_pull_fut_2bps_5s_btc,5002.9873,refill_vs_pull_fut_2bps_5s,refill_vs_pull_2bps,Liquidity Events,btc,S2,5.0,Futures
refill_vs_pull_fut_2bps_60s_btc,5002.9873,refill_vs_pull_fut_2bps_60s,refill_vs_pull_2bps,Liquidity Events,btc,S2,60.0,Futures
refill_vs_pull_fut_1bps_15s_btc,5001.5916,refill_vs_pull_fut_1bps_15s,refill_vs_pull_1bps,Liquidity Events,btc,S2,15.0,Futures
refill_vs_pull_fut_1bps_5s_btc,5001.5916,refill_vs_pull_fut_1bps_5s,refill_vs_pull_1bps,Liquidity Events,btc,S2,5.0,Futures
liq_imb_sf_struct50_900s_btc,5000.7473,liq_imb_sf_struct50_900s,liq_imb_sf_struct50,Cross-Market,btc,S2,900.0,Cross
liq_imb_sf_struct50_300s_btc,5000.7473,liq_imb_sf_struct50_300s,liq_imb_sf_struct50,Cross-Market,btc,S2,300.0,Cross
taker_sell_notional_fut_1s_btc,4993.2183,taker_sell_notional_fut_1s,taker_sell_notional,Aggression,btc,S0,,Futures
liq_concentration_ask_spot_struct50_60s_btc,4987.6191,liq_concentration_ask_spot_struct50_60s,liq_concentration_ask_struct50,Bookshape,btc,S2,60.0,Spot
queue_pressure_div_fut_minus_spot_1bps_60s_btc,4966.7938,queue_pressure_div_fut_minus_spot_1bps_60s,queue_pressure_div_minus_1bps,Cross-Market,btc,S3,,Futures
median_pull_rate_fut_10bps_5s_btc,4937.5098,median_pull_rate_fut_10bps_5s,median_pull_rate_10bps,Dynamics,btc,S2,5.0,Futures
absorb_refill_mid_fut_5bps_1s_btc,4921.1439,absorb_refill_mid_fut_5bps_1s,absorb_refill_mid_5bps,Absorption,btc,S3,,Futures
book_asymmetry_div_fut_minus_spot_struct100_900s_btc,4919.1217,book_asymmetry_div_fut_minus_spot_struct100_900s,book_asymmetry_div_minus_struct100,Cross-Market,btc,S3,,Futures
liq_imb_fut_struct100_300s_btc,4909.7894,liq_imb_fut_struct100_300s,liq_imb_struct100,Imbalance,btc,S1,300.0,Futures
trade_count_sf_div_300s_btc,4896.916,trade_count_sf_div_300s,trade_count_sf_div,Cross-Market,btc,S3,,Spot|Futures
book_asymmetry_div_fut_minus_spot_struct50_1s_btc,4875.5882,book_asymmetry_div_fut_minus_spot_struct50_1s,book_asymmetry_div_minus_struct50,Cross-Market,btc,S2,1.0,Futures
lwp_mid_5bps_fut_60s_btc,4849.3131,lwp_mid_5bps_fut_60s,lwp_mid_5bps,Price,btc,S1,60.0,Futures
pull_rate_fut_1bps_5s_btc,4848.1151,pull_rate_fut_1bps_5s,pull_rate_1bps,Liquidity Events,btc,S1,5.0,Futures
lwp_mid_5bps_spot_900s_btc,4842.4248,lwp_mid_5bps_spot_900s,lwp_mid_5bps,Price,btc,S1,900.0,Spot
liq_imb_div_fut_minus_spot_struct100_1s_btc,4840.9241,liq_imb_div_fut_minus_spot_struct100_1s,liq_imb_div_minus_struct100,Cross-Market,btc,S1,,Futures
book_asymmetry_div_fut_minus_spot_struct50_60s_btc,4814.9705,book_asymmetry_div_fut_minus_spot_struct50_60s,book_asymmetry_div_minus_struct50,Cross-Market,btc,S3,,Futures
book_asymmetry_div_fut_minus_spot_struct50_300s_btc,4810.9406,book_asymmetry_div_fut_minus_spot_struct50_300s,book_asymmetry_div_minus_struct50,Cross-Market,btc,S3,,Futures
depth_gradient_fut_struct50_900s_btc,4806.3355,depth_gradient_fut_struct50_900s,depth_gradient_struct50,Bookshape,btc,S3,,Futures
d1_pull_rate_fut_1bps_5s_btc,4781.8426,d1_pull_rate_fut_1bps_5s,d1_pull_rate_1bps,Dynamics,btc,S2,5.0,Futures
mad_pull_rate_spot_5bps_60s_btc,4776.8758,mad_pull_rate_spot_5bps_60s,mad_pull_rate_5bps,Dynamics,btc,S2,60.0,Spot
mad_pull_rate_fut_10bps_5s_btc,4758.2973,mad_pull_rate_fut_10bps_5s,mad_pull_rate_10bps,Dynamics,btc,S2,5.0,Futures
lwp_mid_5bps_spot_300s_btc,4754.2684,lwp_mid_5bps_spot_300s,lwp_mid_5bps,Price,btc,S1,300.0,Spot
mad_pull_rate_fut_1bps_5s_btc,4733.1906,mad_pull_rate_fut_1bps_5s,mad_pull_rate_1bps,Dynamics,btc,S2,5.0,Futures
basis_300s_btc,4699.0902,basis_300s,basis,Price,btc,S1,300.0,Futures
ca_basis_vwap_sf_spread_300s_btceth,4693.374,ca_basis_vwap_sf_spread_300s,ca_basis_vwap_sf_spread,Cross-Asset,btceth,S6,,Cross-Asset
mad_pull_rate_spot_10bps_60s_btc,4645.5787,mad_pull_rate_spot_10bps_60s,mad_pull_rate_10bps,Dynamics,btc,S2,60.0,Spot
taker_buy_notional_spot_1s_btc,4601.3075,taker_buy_notional_spot_1s,taker_buy_notional,Aggression,btc,S0,,Spot
mad_pull_rate_fut_5bps_60s_btc,4593.0155,mad_pull_rate_fut_5bps_60s,mad_pull_rate_5bps,Dynamics,btc,S2,60.0,Futures
book_asymmetry_div_fut_minus_spot_struct100_1s_btc,4592.3012,book_asymmetry_div_fut_minus_spot_struct100_1s,book_asymmetry_div_minus_struct100,Cross-Market,btc,S2,1.0,Futures
median_pull_rate_spot_1bps_5s_btc,4590.8199,median_pull_rate_spot_1bps_5s,median_pull_rate_1bps,Dynamics,btc,S2,5.0,Spot
median_pull_rate_fut_5bps_15s_btc,4571.9275,median_pull_rate_fut_5bps_15s,median_pull_rate_5bps,Dynamics,btc,S2,15.0,Futures
