column,bare_name,asset,stage,group,spec_file,depth_band,window_s,market_scope,feature_id,matched_spec_name,is_meta,is_target,is_feature,match_source,base_concept
z_pull_rate_spot_5bps_15s_eth,z_pull_rate_spot_5bps_15s,eth,S2,Normalization,s2_normalization,,15.0,Spot,2553.0,z_pull_rate_spot_5bps_15s,False,False,True,spec,z_pull_rate_5bps
z_pull_rate_spot_5bps_5s_eth,z_pull_rate_spot_5bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Spot,2554.0,z_pull_rate_spot_5bps_5s,False,False,True,spec,z_pull_rate_5bps
z_pull_rate_spot_5bps_60s_eth,z_pull_rate_spot_5bps_60s,eth,S2,Normalization,s2_normalization,,60.0,Spot,2555.0,z_pull_rate_spot_5bps_60s,False,False,True,spec,z_pull_rate_5bps
z_queue_pressure_fut_1bps_1s_eth,z_queue_pressure_fut_1bps_1s,eth,S2,Normalization,s2_normalization,,5.0,Futures,2556.0,z_queue_pressure_fut_1bps_1s,False,False,True,spec,z_queue_pressure_1bps
z_queue_pressure_fut_1bps_5s_eth,z_queue_pressure_fut_1bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Futures,2557.0,z_queue_pressure_fut_1bps_5s,False,False,True,spec,z_queue_pressure_1bps
z_queue_pressure_fut_2bps_1s_eth,z_queue_pressure_fut_2bps_1s,eth,S2,Normalization,s2_normalization,,5.0,Futures,2558.0,z_queue_pressure_fut_2bps_1s,False,False,True,spec,z_queue_pressure_2bps
z_queue_pressure_fut_2bps_5s_eth,z_queue_pressure_fut_2bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Futures,2559.0,z_queue_pressure_fut_2bps_5s,False,False,True,spec,z_queue_pressure_2bps
z_queue_pressure_fut_5bps_1s_eth,z_queue_pressure_fut_5bps_1s,eth,S2,Normalization,s2_normalization,,5.0,Futures,2560.0,z_queue_pressure_fut_5bps_1s,False,False,True,spec,z_queue_pressure_5bps
z_queue_pressure_fut_5bps_5s_eth,z_queue_pressure_fut_5bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Futures,2561.0,z_queue_pressure_fut_5bps_5s,False,False,True,spec,z_queue_pressure_5bps
z_queue_pressure_spot_1bps_1s_eth,z_queue_pressure_spot_1bps_1s,eth,S2,Normalization,s2_normalization,,5.0,Spot,2562.0,z_queue_pressure_spot_1bps_1s,False,False,True,spec,z_queue_pressure_1bps
z_queue_pressure_spot_1bps_5s_eth,z_queue_pressure_spot_1bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Spot,2563.0,z_queue_pressure_spot_1bps_5s,False,False,True,spec,z_queue_pressure_1bps
z_queue_pressure_spot_2bps_1s_eth,z_queue_pressure_spot_2bps_1s,eth,S2,Normalization,s2_normalization,,5.0,Spot,2564.0,z_queue_pressure_spot_2bps_1s,False,False,True,spec,z_queue_pressure_2bps
z_queue_pressure_spot_2bps_5s_eth,z_queue_pressure_spot_2bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Spot,2565.0,z_queue_pressure_spot_2bps_5s,False,False,True,spec,z_queue_pressure_2bps
z_queue_pressure_spot_5bps_1s_eth,z_queue_pressure_spot_5bps_1s,eth,S2,Normalization,s2_normalization,,5.0,Spot,2566.0,z_queue_pressure_spot_5bps_1s,False,False,True,spec,z_queue_pressure_5bps
z_queue_pressure_spot_5bps_5s_eth,z_queue_pressure_spot_5bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Spot,2567.0,z_queue_pressure_spot_5bps_5s,False,False,True,spec,z_queue_pressure_5bps
z_refill_rate_fut_10bps_15s_eth,z_refill_rate_fut_10bps_15s,eth,S2,Normalization,s2_normalization,,15.0,Futures,2568.0,z_refill_rate_fut_10bps_15s,False,False,True,spec,z_refill_rate_10bps
z_refill_rate_fut_10bps_5s_eth,z_refill_rate_fut_10bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Futures,2569.0,z_refill_rate_fut_10bps_5s,False,False,True,spec,z_refill_rate_10bps
z_refill_rate_fut_10bps_60s_eth,z_refill_rate_fut_10bps_60s,eth,S2,Normalization,s2_normalization,,60.0,Futures,2570.0,z_refill_rate_fut_10bps_60s,False,False,True,spec,z_refill_rate_10bps
z_refill_rate_fut_1bps_60s_eth,z_refill_rate_fut_1bps_60s,eth,S2,Normalization,s2_normalization,,60.0,Futures,2571.0,z_refill_rate_fut_1bps_60s,False,False,True,spec,z_refill_rate_1bps
z_refill_rate_fut_2bps_5s_eth,z_refill_rate_fut_2bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Futures,2572.0,z_refill_rate_fut_2bps_5s,False,False,True,spec,z_refill_rate_2bps
z_refill_rate_fut_5bps_15s_eth,z_refill_rate_fut_5bps_15s,eth,S2,Normalization,s2_normalization,,15.0,Futures,2573.0,z_refill_rate_fut_5bps_15s,False,False,True,spec,z_refill_rate_5bps
z_refill_rate_fut_5bps_5s_eth,z_refill_rate_fut_5bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Futures,2574.0,z_refill_rate_fut_5bps_5s,False,False,True,spec,z_refill_rate_5bps
z_refill_rate_fut_5bps_60s_eth,z_refill_rate_fut_5bps_60s,eth,S2,Normalization,s2_normalization,,60.0,Futures,2575.0,z_refill_rate_fut_5bps_60s,False,False,True,spec,z_refill_rate_5bps
z_refill_rate_spot_10bps_15s_eth,z_refill_rate_spot_10bps_15s,eth,S2,Normalization,s2_normalization,,15.0,Spot,2576.0,z_refill_rate_spot_10bps_15s,False,False,True,spec,z_refill_rate_10bps
z_refill_rate_spot_10bps_5s_eth,z_refill_rate_spot_10bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Spot,2577.0,z_refill_rate_spot_10bps_5s,False,False,True,spec,z_refill_rate_10bps
z_refill_rate_spot_10bps_60s_eth,z_refill_rate_spot_10bps_60s,eth,S2,Normalization,s2_normalization,,60.0,Spot,2578.0,z_refill_rate_spot_10bps_60s,False,False,True,spec,z_refill_rate_10bps
z_refill_rate_spot_1bps_60s_eth,z_refill_rate_spot_1bps_60s,eth,S2,Normalization,s2_normalization,,60.0,Spot,2579.0,z_refill_rate_spot_1bps_60s,False,False,True,spec,z_refill_rate_1bps
z_refill_rate_spot_2bps_5s_eth,z_refill_rate_spot_2bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Spot,2580.0,z_refill_rate_spot_2bps_5s,False,False,True,spec,z_refill_rate_2bps
z_refill_rate_spot_5bps_15s_eth,z_refill_rate_spot_5bps_15s,eth,S2,Normalization,s2_normalization,,15.0,Spot,2581.0,z_refill_rate_spot_5bps_15s,False,False,True,spec,z_refill_rate_5bps
z_refill_rate_spot_5bps_5s_eth,z_refill_rate_spot_5bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Spot,2582.0,z_refill_rate_spot_5bps_5s,False,False,True,spec,z_refill_rate_5bps
z_refill_rate_spot_5bps_60s_eth,z_refill_rate_spot_5bps_60s,eth,S2,Normalization,s2_normalization,,60.0,Spot,2583.0,z_refill_rate_spot_5bps_60s,False,False,True,spec,z_refill_rate_5bps
z_rv_300s_eth,z_rv_300s,eth,S2,Normalization,s2_normalization,,300.0,Spot,2584.0,z_rv_300s,False,False,True,spec,z_rv
z_rv_60s_eth,z_rv_60s,eth,S2,Normalization,s2_normalization,,60.0,Spot,2585.0,z_rv_60s,False,False,True,spec,z_rv
z_rv_900s_eth,z_rv_900s,eth,S2,Normalization,s2_normalization,,900.0,Spot,2586.0,z_rv_900s,False,False,True,spec,z_rv
z_taker_imbalance_fut_1s_eth,z_taker_imbalance_fut_1s,eth,S2,Normalization,s2_normalization,,5.0,Futures,2587.0,z_taker_imbalance_fut_1s,False,False,True,spec,z_taker_imbalance
z_taker_imbalance_spot_1s_eth,z_taker_imbalance_spot_1s,eth,S2,Normalization,s2_normalization,,5.0,Spot,2588.0,z_taker_imbalance_spot_1s,False,False,True,spec,z_taker_imbalance
z_spread_fut_60s_eth,z_spread_fut_60s,eth,S2,Normalization,s2_normalization,,60.0,Futures,2589.0,z_spread_fut_60s,False,False,True,spec,z_spread
z_spread_fut_300s_eth,z_spread_fut_300s,eth,S2,Normalization,s2_normalization,,300.0,Futures,2590.0,z_spread_fut_300s,False,False,True,spec,z_spread
z_spread_spot_60s_eth,z_spread_spot_60s,eth,S2,Normalization,s2_normalization,,60.0,Spot,2591.0,z_spread_spot_60s,False,False,True,spec,z_spread
z_spread_spot_300s_eth,z_spread_spot_300s,eth,S2,Normalization,s2_normalization,,300.0,Spot,2592.0,z_spread_spot_300s,False,False,True,spec,z_spread
z_avg_trade_size_fut_60s_eth,z_avg_trade_size_fut_60s,eth,S2,Normalization,s2_normalization,,60.0,Futures,2593.0,z_avg_trade_size_fut_60s,False,False,True,spec,z_avg_trade_size
z_avg_trade_size_fut_300s_eth,z_avg_trade_size_fut_300s,eth,S2,Normalization,s2_normalization,,300.0,Futures,2594.0,z_avg_trade_size_fut_300s,False,False,True,spec,z_avg_trade_size
z_avg_trade_size_spot_60s_eth,z_avg_trade_size_spot_60s,eth,S2,Normalization,s2_normalization,,60.0,Spot,2595.0,z_avg_trade_size_spot_60s,False,False,True,spec,z_avg_trade_size
z_avg_trade_size_spot_300s_eth,z_avg_trade_size_spot_300s,eth,S2,Normalization,s2_normalization,,300.0,Spot,2596.0,z_avg_trade_size_spot_300s,False,False,True,spec,z_avg_trade_size
queue_pressure_log_div_1bps_1s_eth,queue_pressure_log_div_1bps_1s,eth,S2,Pressure,s2_pressure,,1.0,Cross,2597.0,queue_pressure_log_div_1bps_1s,False,False,True,spec,queue_pressure_log_div_1bps
queue_pressure_log_div_2bps_1s_eth,queue_pressure_log_div_2bps_1s,eth,S2,Pressure,s2_pressure,,1.0,Cross,2598.0,queue_pressure_log_div_2bps_1s,False,False,True,spec,queue_pressure_log_div_2bps
queue_pressure_log_div_5bps_1s_eth,queue_pressure_log_div_5bps_1s,eth,S2,Pressure,s2_pressure,,1.0,Cross,2599.0,queue_pressure_log_div_5bps_1s,False,False,True,spec,queue_pressure_log_div_5bps
queue_pressure_ratio_fut_1bps_15s_eth,queue_pressure_ratio_fut_1bps_15s,eth,S2,Pressure,s2_pressure,,15.0,Futures,2600.0,queue_pressure_ratio_fut_1bps_15s,False,False,True,spec,queue_pressure_ratio_1bps
queue_pressure_ratio_fut_1bps_60s_eth,queue_pressure_ratio_fut_1bps_60s,eth,S2,Pressure,s2_pressure,,60.0,Futures,2601.0,queue_pressure_ratio_fut_1bps_60s,False,False,True,spec,queue_pressure_ratio_1bps
queue_pressure_ratio_spot_1bps_15s_eth,queue_pressure_ratio_spot_1bps_15s,eth,S2,Pressure,s2_pressure,,15.0,Spot,2602.0,queue_pressure_ratio_spot_1bps_15s,False,False,True,spec,queue_pressure_ratio_1bps
queue_pressure_ratio_spot_1bps_60s_eth,queue_pressure_ratio_spot_1bps_60s,eth,S2,Pressure,s2_pressure,,60.0,Spot,2603.0,queue_pressure_ratio_spot_1bps_60s,False,False,True,spec,queue_pressure_ratio_1bps
queue_imb_fut_1bps_15s_eth,queue_imb_fut_1bps_15s,eth,S2,Pressure,s2_pressure,,15.0,Futures,2604.0,queue_imb_fut_1bps_15s,False,False,True,spec,queue_imb_1bps
queue_imb_fut_1bps_5s_eth,queue_imb_fut_1bps_5s,eth,S2,Pressure,s2_pressure,,5.0,Futures,2605.0,queue_imb_fut_1bps_5s,False,False,True,spec,queue_imb_1bps
queue_imb_fut_1bps_60s_eth,queue_imb_fut_1bps_60s,eth,S2,Pressure,s2_pressure,,60.0,Futures,2606.0,queue_imb_fut_1bps_60s,False,False,True,spec,queue_imb_1bps
queue_imb_spot_1bps_15s_eth,queue_imb_spot_1bps_15s,eth,S2,Pressure,s2_pressure,,15.0,Spot,2607.0,queue_imb_spot_1bps_15s,False,False,True,spec,queue_imb_1bps
queue_imb_spot_1bps_5s_eth,queue_imb_spot_1bps_5s,eth,S2,Pressure,s2_pressure,,5.0,Spot,2608.0,queue_imb_spot_1bps_5s,False,False,True,spec,queue_imb_1bps
queue_imb_spot_1bps_60s_eth,queue_imb_spot_1bps_60s,eth,S2,Pressure,s2_pressure,,60.0,Spot,2609.0,queue_imb_spot_1bps_60s,False,False,True,spec,queue_imb_1bps
queue_pressure_fut_1bps_15s_eth,queue_pressure_fut_1bps_15s,eth,S2,Pressure,s2_pressure,,15.0,Futures,2610.0,queue_pressure_fut_1bps_15s,False,False,True,spec,queue_pressure_1bps
queue_pressure_fut_1bps_60s_eth,queue_pressure_fut_1bps_60s,eth,S2,Pressure,s2_pressure,,60.0,Futures,2611.0,queue_pressure_fut_1bps_60s,False,False,True,spec,queue_pressure_1bps
queue_pressure_spot_1bps_15s_eth,queue_pressure_spot_1bps_15s,eth,S2,Pressure,s2_pressure,,15.0,Spot,2612.0,queue_pressure_spot_1bps_15s,False,False,True,spec,queue_pressure_1bps
queue_pressure_spot_1bps_60s_eth,queue_pressure_spot_1bps_60s,eth,S2,Pressure,s2_pressure,,60.0,Spot,2613.0,queue_pressure_spot_1bps_60s,False,False,True,spec,queue_pressure_1bps
net_add_pressure_fut_10bps_1s_eth,net_add_pressure_fut_10bps_1s,eth,S2,Pressure,s2_pressure,,1.0,Futures,2614.0,net_add_pressure_fut_10bps_1s,False,False,True,spec,net_add_pressure_10bps
net_add_pressure_fut_2bps_1s_eth,net_add_pressure_fut_2bps_1s,eth,S2,Pressure,s2_pressure,,1.0,Futures,2615.0,net_add_pressure_fut_2bps_1s,False,False,True,spec,net_add_pressure_2bps
net_add_pressure_fut_5bps_1s_eth,net_add_pressure_fut_5bps_1s,eth,S2,Pressure,s2_pressure,,1.0,Futures,2616.0,net_add_pressure_fut_5bps_1s,False,False,True,spec,net_add_pressure_5bps
net_add_pressure_spot_10bps_1s_eth,net_add_pressure_spot_10bps_1s,eth,S2,Pressure,s2_pressure,,1.0,Spot,2617.0,net_add_pressure_spot_10bps_1s,False,False,True,spec,net_add_pressure_10bps
net_add_pressure_spot_2bps_1s_eth,net_add_pressure_spot_2bps_1s,eth,S2,Pressure,s2_pressure,,1.0,Spot,2618.0,net_add_pressure_spot_2bps_1s,False,False,True,spec,net_add_pressure_2bps
net_add_pressure_spot_5bps_1s_eth,net_add_pressure_spot_5bps_1s,eth,S2,Pressure,s2_pressure,,1.0,Spot,2619.0,net_add_pressure_spot_5bps_1s,False,False,True,spec,net_add_pressure_5bps
net_cancel_pressure_fut_10bps_1s_eth,net_cancel_pressure_fut_10bps_1s,eth,S2,Pressure,s2_pressure,,1.0,Futures,2620.0,net_cancel_pressure_fut_10bps_1s,False,False,True,spec,net_cancel_pressure_10bps
net_cancel_pressure_fut_2bps_1s_eth,net_cancel_pressure_fut_2bps_1s,eth,S2,Pressure,s2_pressure,,1.0,Futures,2621.0,net_cancel_pressure_fut_2bps_1s,False,False,True,spec,net_cancel_pressure_2bps
net_cancel_pressure_fut_5bps_1s_eth,net_cancel_pressure_fut_5bps_1s,eth,S2,Pressure,s2_pressure,,1.0,Futures,2622.0,net_cancel_pressure_fut_5bps_1s,False,False,True,spec,net_cancel_pressure_5bps
net_cancel_pressure_spot_10bps_1s_eth,net_cancel_pressure_spot_10bps_1s,eth,S2,Pressure,s2_pressure,,1.0,Spot,2623.0,net_cancel_pressure_spot_10bps_1s,False,False,True,spec,net_cancel_pressure_10bps
net_cancel_pressure_spot_2bps_1s_eth,net_cancel_pressure_spot_2bps_1s,eth,S2,Pressure,s2_pressure,,1.0,Spot,2624.0,net_cancel_pressure_spot_2bps_1s,False,False,True,spec,net_cancel_pressure_2bps
net_cancel_pressure_spot_5bps_1s_eth,net_cancel_pressure_spot_5bps_1s,eth,S2,Pressure,s2_pressure,,1.0,Spot,2625.0,net_cancel_pressure_spot_5bps_1s,False,False,True,spec,net_cancel_pressure_5bps
price_acceleration_spot_300s_eth,price_acceleration_spot_300s,eth,S2,Price,s2_price,,300.0,Spot,2626.0,price_acceleration_spot_300s,False,False,True,spec,price_acceleration
price_acceleration_spot_60s_eth,price_acceleration_spot_60s,eth,S2,Price,s2_price,,60.0,Spot,2627.0,price_acceleration_spot_60s,False,False,True,spec,price_acceleration
price_acceleration_spot_900s_eth,price_acceleration_spot_900s,eth,S2,Price,s2_price,,900.0,Spot,2628.0,price_acceleration_spot_900s,False,False,True,spec,price_acceleration
price_deviation_fut_1s_eth,price_deviation_fut_1s,eth,S2,Price,s2_price,,1.0,Futures,2629.0,price_deviation_fut_1s,False,False,True,spec,price_deviation
price_deviation_spot_1s_eth,price_deviation_spot_1s,eth,S2,Price,s2_price,,1.0,Spot,2630.0,price_deviation_spot_1s,False,False,True,spec,price_deviation
ret_vwap_fut_300s_eth,ret_vwap_fut_300s,eth,S2,Returns,s2_returns,,300.0,Futures,2631.0,ret_vwap_fut_300s,False,True,False,spec,ret_vwap
ret_vwap_fut_60s_eth,ret_vwap_fut_60s,eth,S2,Returns,s2_returns,,60.0,Futures,2632.0,ret_vwap_fut_60s,False,True,False,spec,ret_vwap
ret_vwap_fut_900s_eth,ret_vwap_fut_900s,eth,S2,Returns,s2_returns,,900.0,Futures,2633.0,ret_vwap_fut_900s,False,True,False,spec,ret_vwap
ret_vwap_spot_300s_eth,ret_vwap_spot_300s,eth,S2,Returns,s2_returns,,300.0,Spot,2634.0,ret_vwap_spot_300s,False,True,False,spec,ret_vwap
ret_vwap_spot_60s_eth,ret_vwap_spot_60s,eth,S2,Returns,s2_returns,,60.0,Spot,2635.0,ret_vwap_spot_60s,False,True,False,spec,ret_vwap
ret_vwap_spot_900s_eth,ret_vwap_spot_900s,eth,S2,Returns,s2_returns,,900.0,Spot,2636.0,ret_vwap_spot_900s,False,True,False,spec,ret_vwap
ret_mid_fut_15s_eth,ret_mid_fut_15s,eth,S2,Returns,s2_returns,,15.0,Futures,2637.0,ret_mid_fut_15s,False,True,False,spec,ret_mid
ret_mid_fut_60s_eth,ret_mid_fut_60s,eth,S2,Returns,s2_returns,,60.0,Futures,2638.0,ret_mid_fut_60s,False,True,False,spec,ret_mid
ret_mid_spot_15s_eth,ret_mid_spot_15s,eth,S2,Returns,s2_returns,,15.0,Spot,2639.0,ret_mid_spot_15s,False,True,False,spec,ret_mid
ret_mid_spot_60s_eth,ret_mid_spot_60s,eth,S2,Returns,s2_returns,,60.0,Spot,2640.0,ret_mid_spot_60s,False,True,False,spec,ret_mid
absorb_refill_mid_fut_2bps_1s_eth,absorb_refill_mid_fut_2bps_1s,eth,S3,Absorption,s3_absorption,,,Futures,3000.0,absorb_refill_mid_fut_2bps_1s,False,False,True,spec,absorb_refill_mid_2bps
absorb_refill_mid_fut_5bps_1s_eth,absorb_refill_mid_fut_5bps_1s,eth,S3,Absorption,s3_absorption,,,Futures,3001.0,absorb_refill_mid_fut_5bps_1s,False,False,True,spec,absorb_refill_mid_5bps
absorption_asymmetry_fut_1bps_60s_eth,absorption_asymmetry_fut_1bps_60s,eth,S3,Absorption,s3_absorption,,,Futures,3002.0,absorption_asymmetry_fut_1bps_60s,False,False,True,spec,absorption_asymmetry_1bps
absorption_asymmetry_spot_1bps_60s_eth,absorption_asymmetry_spot_1bps_60s,eth,S3,Absorption,s3_absorption,,,Spot,3003.0,absorption_asymmetry_spot_1bps_60s,False,False,True,spec,absorption_asymmetry_1bps
trade_absorption_ratio_fut_2bps_1s_eth,trade_absorption_ratio_fut_2bps_1s,eth,S3,Absorption,s3_absorption,,,Futures,3008.0,trade_absorption_ratio_fut_2bps_1s,False,False,True,spec,trade_absorption_ratio_2bps
trade_absorption_ratio_fut_5bps_1s_eth,trade_absorption_ratio_fut_5bps_1s,eth,S3,Absorption,s3_absorption,,,Futures,3009.0,trade_absorption_ratio_fut_5bps_1s,False,False,True,spec,trade_absorption_ratio_5bps
trade_absorption_ratio_fut_60s_eth,trade_absorption_ratio_fut_60s,eth,S3,Absorption,s3_absorption,,60.0,Futures,3010.0,trade_absorption_ratio_fut_60s,False,False,True,spec,trade_absorption_ratio
absorption_break_flag_fut_1bps_60s_eth,absorption_break_flag_fut_1bps_60s,eth,S3,Absorption,s3_absorption,,,Futures,3004.0,absorption_break_flag_fut_1bps_60s,False,False,True,spec,absorption_break_flag_1bps
absorption_break_fut_60s_eth,absorption_break_fut_60s,eth,S3,Absorption,s3_absorption,,,Futures,3006.0,absorption_break_fut_60s,False,False,True,spec,absorption_break
trade_absorption_ratio_fut_900s_eth,trade_absorption_ratio_fut_900s,eth,S3,Absorption,s3_absorption,,900.0,Futures,3011.0,trade_absorption_ratio_fut_900s,False,False,True,spec,trade_absorption_ratio
trade_absorption_ratio_spot_60s_eth,trade_absorption_ratio_spot_60s,eth,S3,Absorption,s3_absorption,,60.0,Spot,3012.0,trade_absorption_ratio_spot_60s,False,False,True,spec,trade_absorption_ratio
absorption_break_flag_spot_1bps_60s_eth,absorption_break_flag_spot_1bps_60s,eth,S3,Absorption,s3_absorption,,,Spot,3005.0,absorption_break_flag_spot_1bps_60s,False,False,True,spec,absorption_break_flag_1bps
absorption_break_spot_60s_eth,absorption_break_spot_60s,eth,S3,Absorption,s3_absorption,,,Spot,3007.0,absorption_break_spot_60s,False,False,True,spec,absorption_break
trade_absorption_ratio_spot_900s_eth,trade_absorption_ratio_spot_900s,eth,S3,Absorption,s3_absorption,,900.0,Spot,3013.0,trade_absorption_ratio_spot_900s,False,False,True,spec,trade_absorption_ratio
absorption_break_fut_15s_eth,absorption_break_fut_15s,eth,S3,Absorption,s3_absorption,,,Futures,3014.0,absorption_break_fut_15s,False,False,True,spec,absorption_break
absorption_break_spot_15s_eth,absorption_break_spot_15s,eth,S3,Absorption,s3_absorption,,,Spot,3015.0,absorption_break_spot_15s,False,False,True,spec,absorption_break
depth_gradient_fut_struct100_300s_eth,depth_gradient_fut_struct100_300s,eth,S3,Bookshape,s3_bookshape,,,Futures,3016.0,depth_gradient_fut_struct100_300s,False,False,True,spec,depth_gradient_struct100
depth_gradient_fut_struct100_60s_eth,depth_gradient_fut_struct100_60s,eth,S3,Bookshape,s3_bookshape,,,Futures,3017.0,depth_gradient_fut_struct100_60s,False,False,True,spec,depth_gradient_struct100
depth_gradient_fut_struct100_900s_eth,depth_gradient_fut_struct100_900s,eth,S3,Bookshape,s3_bookshape,,,Futures,3018.0,depth_gradient_fut_struct100_900s,False,False,True,spec,depth_gradient_struct100
depth_gradient_fut_struct50_300s_eth,depth_gradient_fut_struct50_300s,eth,S3,Bookshape,s3_bookshape,,,Futures,3019.0,depth_gradient_fut_struct50_300s,False,False,True,spec,depth_gradient_struct50
depth_gradient_fut_struct50_60s_eth,depth_gradient_fut_struct50_60s,eth,S3,Bookshape,s3_bookshape,,,Futures,3020.0,depth_gradient_fut_struct50_60s,False,False,True,spec,depth_gradient_struct50
depth_gradient_fut_struct50_900s_eth,depth_gradient_fut_struct50_900s,eth,S3,Bookshape,s3_bookshape,,,Futures,3021.0,depth_gradient_fut_struct50_900s,False,False,True,spec,depth_gradient_struct50
depth_gradient_spot_struct100_300s_eth,depth_gradient_spot_struct100_300s,eth,S3,Bookshape,s3_bookshape,,,Spot,3022.0,depth_gradient_spot_struct100_300s,False,False,True,spec,depth_gradient_struct100
depth_gradient_spot_struct100_60s_eth,depth_gradient_spot_struct100_60s,eth,S3,Bookshape,s3_bookshape,,,Spot,3023.0,depth_gradient_spot_struct100_60s,False,False,True,spec,depth_gradient_struct100
depth_gradient_spot_struct100_900s_eth,depth_gradient_spot_struct100_900s,eth,S3,Bookshape,s3_bookshape,,,Spot,3024.0,depth_gradient_spot_struct100_900s,False,False,True,spec,depth_gradient_struct100
depth_gradient_spot_struct50_300s_eth,depth_gradient_spot_struct50_300s,eth,S3,Bookshape,s3_bookshape,,,Spot,3025.0,depth_gradient_spot_struct50_300s,False,False,True,spec,depth_gradient_struct50
depth_gradient_spot_struct50_60s_eth,depth_gradient_spot_struct50_60s,eth,S3,Bookshape,s3_bookshape,,,Spot,3026.0,depth_gradient_spot_struct50_60s,False,False,True,spec,depth_gradient_struct50
depth_gradient_spot_struct50_900s_eth,depth_gradient_spot_struct50_900s,eth,S3,Bookshape,s3_bookshape,,,Spot,3027.0,depth_gradient_spot_struct50_900s,False,False,True,spec,depth_gradient_struct50
liq_concentration_fut_struct100_300s_eth,liq_concentration_fut_struct100_300s,eth,S3,Bookshape,s3_bookshape,,,Futures,3028.0,liq_concentration_fut_struct100_300s,False,False,True,spec,liq_concentration_struct100
liq_concentration_fut_struct100_60s_eth,liq_concentration_fut_struct100_60s,eth,S3,Bookshape,s3_bookshape,,,Futures,3029.0,liq_concentration_fut_struct100_60s,False,False,True,spec,liq_concentration_struct100
liq_concentration_fut_struct100_900s_eth,liq_concentration_fut_struct100_900s,eth,S3,Bookshape,s3_bookshape,,,Futures,3030.0,liq_concentration_fut_struct100_900s,False,False,True,spec,liq_concentration_struct100
